meituan_id,telephone,overlap,dianping_id,price,latitude,longitude,categoryName,categories,regionName,regions,name,branchName,problem
62621261,18210001061,0,56773893,18,39.732014,116.345,小吃快餐,"小吃快餐,粉面馆",黄村,"大兴区,黄村",酸辣粉,N/A,1
40248161,13681066254,1,41217711,73,40.14249,117.11187,烤鱼,烤鱼,平谷区,平谷区,川渝巫山烤全鱼,N/A,1
279746,010-83659179,1,2222029,96,39.869717,116.2824,西餐,西餐,北大地,"丰台区,北大地",百万庄园,国润店,1
295095,010-59838888,0.6,2775277,91,39.982323,116.37456,浙江菜,浙江菜,北太平庄,"海淀区,北太平庄",北京辰茂鸿翔酒店餐厅,N/A,1
42607700,010-52595463,0.0769230769231,18584977,50,39.806274,116.5019,川菜/家常菜,川菜/家常菜,亦庄,"大兴区,亦庄",姑姑宴,华联力宝购物中心店,1
51617063,18911687695,1,24007785,10,40.132027,116.6515,面包甜点,面包甜点,顺义,"顺义区,顺义",黄金手撕面包,N/A,1
6665842,010-63255118,1,16831068,85,39.871387,116.34075,涮羊肉,涮羊肉,丰台区,丰台区,老马爆肚,N/A,1
263532,010-65532288-2127,1,509596,182,39.93293,116.43559,自助餐,自助餐,朝阳门,"东城区,朝阳门",港澳中心瑞士酒店咖啡厅,N/A,1
4739241,010-69147977,1,15926806,79,40.46152,115.98847,日式烧烤/铁板烧,"日式烧烤/铁板烧,日本料理,烧烤",延庆县其他,延庆县其他,英尚法式铁板烧,延庆店,1
1647739,010-66216061,1,5208739,160,39.91653,116.36415,其他中餐,中餐,复兴门,"西城区,复兴门",羲和小馆,金融街店,1
5265009,010-80461762,0.8,6457485,101,40.06266,116.54752,比萨,比萨,国展,"顺义区,国展",Laker's,荣祥广场裕翔路店,1
1530783,18210990581,1,6119115,63,40.113274,116.80944,烧烤,"烧烤,自助餐",顺义,"顺义区,顺义",宏盛园垂钓烧烤区,N/A,1
92416801,13436553750,1,66365742,N/A,39.75524,115.965,东北菜,东北菜,燕山,"房山区,燕山",金手勺,东风街店,1
282687,010-80465519,0.428571428571,2368711,107,40.06266,116.54752,西餐,西餐,国展,"顺义区,国展",红马美国餐厅,荣祥广场裕翔路店,1
41105635,15910566943,1,23441155,29,39.885242,116.346565,川菜/家常菜,川菜/家常菜,广外大街,"西城区,广外大街",成都美食,N/A,1
52087638,010-65206915,0.4,27288132,26,39.9211,116.433365,小吃快餐,"小吃快餐,粉面馆",朝阳门,"东城区,朝阳门",钛渡小面,银河SOHO店,1
294484,13641206375,1,2755132,78,40.11739,116.423836,涮羊肉,涮羊肉,北七家,"昌平区,北七家",阳坊胜利涮羊肉,北七家店,1
1552914,010-56256065,0.333333333333,6449453,19,39.979305,116.31469,面包甜点,面包甜点,中关村,"海淀区,中关村",摩提工房,欧美汇购物中心店,1
2743286,010-69071517,1,9010140,45,40.38111,116.86281,烧烤,烧烤,行宫街,"密云镇,行宫街",金昌烤肉,N/A,1
41551389,010-82194339,1,21277823,80,39.96454,116.308495,江西菜,江西菜,苏州桥,"海淀区,苏州桥",香鼎坊滋味烧菜,西海店,1
279959,010-60538700,1,23740838,53,39.90677,116.63589,自助餐,自助餐,通州北苑,"通州区,通州北苑",好伦哥,八里桥店,1
119947541,010-89097047,1,69280957,N/A,40.367683,116.82007,自助餐,自助餐,兴云,"十里堡镇,兴云",豆地主自助烤肉火锅,N/A,1
1660574,010-82748985,1,5744360,67,40.055695,116.314125,家常菜,家常菜,上地,"海淀区,上地",食平方,领秀硅谷店,1
349079,010-69523128,1,4065232,74,39.905647,116.66256,羊蝎子,羊蝎子,新华大街,"通州区,新华大街",芦月轩羊蝎子,通州店,1
51483276,010-67655653,0.444444444444,24498446,25,39.846382,116.42737,私房菜,私房菜,刘家窑,"丰台区,刘家窑,宋家庄",小面在线,首开福茂店,1
40097855,010-81310420,0.647058823529,23004219,67,39.75354,116.21076,新疆菜,"新疆菜,中餐",长阳镇,"房山区,长阳镇",巴依老爷新疆美食,中粮万科长阳半岛店,1
40737279,15811141701,1,23669064,103,39.7263,116.1355,寿司/简餐,寿司/简餐,良乡,"房山区,良乡",晴川道美式创意寿司,总店,1
78072474,010-69417000,1,48019281,91,40.170673,116.65256,火锅,火锅,马坡牛栏山,"顺义区,马坡牛栏山",彤顺德,马坡KFC店,1
51284651,010-87392592,1,32516821,75,39.813164,116.523125,烧烤,烧烤,亦庄,"大兴区,亦庄",焱鑫淼第一烤场,N/A,1
84078990,13911300183,1,66164570,87,39.673008,116.08983,自助餐,"自助餐,烧烤",窦店镇,"房山区,窦店镇",窦店金翠湖自助烧烤农庄,N/A,1
40006572,010-67814765,0.666666666667,24077429,15,39.76998,116.50299,快餐简餐,快餐简餐,大兴区,大兴区,香喷喷营养餐,泰禾美食城,1
108777092,13121100588,0.625,77055470,14,40.114918,116.60951,小吃快餐,小吃快餐,顺义区,顺义区,皇家鸡排,南法信店,1
61155592,010-62698588,1,32556565,47,40.105347,116.542534,川菜/家常菜,川菜/家常菜,后沙峪,"顺义区,后沙峪",渝味村,后沙峪店,1
97074510,15321132301,1,65699051,53,39.90534,116.64275,韩国料理,韩国料理,通州北苑,"通州区,通州北苑",叔叔鸡,N/A,1
263824,010-68313902,1,510278,38,39.929325,116.34435,家常菜,家常菜,阜成门,"西城区,阜成门",宏状元,HZYBJ001 展览路店,1
99442940,010-61734088,1,66272023,90,40.106983,116.37243,烧烤,"烧烤,韩国料理",昌平区,昌平区,岩火传统韩式烤肉,温都水城店,1
58346,010-63809739,0,56571259,23,39.87314,116.2851,老北京小吃,老北京小吃,丰台其它,"丰台区,丰台其它",同顺源老北京烧饼,总店,1
4149568,13241808201,0.5,92689136,N/A,39.916187,116.49618,面包甜点,面包甜点,慈云寺/八里庄,"朝阳区,慈云寺/八里庄",巴黎烘焙,N/A,0
41391978,13263320118,1,23952776,15,40.12687,116.64891,小吃快餐,小吃快餐,顺义,"顺义区,顺义",鸭煌尚,N/A,1
103732259,010-69068988,1,69092474,15,40.38688,116.862434,快餐简餐,快餐简餐,行宫街,"密云镇,行宫街",晋面秦味鸡汤刀削面,行宫店,1
40574028,010-80449721,1,83433152,75,40.04707,116.34484,火锅,"火锅,海鲜",海淀区,海淀区,虾吃虾涮,西小口店,1
41769038,15910452266,1,21804923,50,40.3738,116.84768,火锅,"火锅,中餐",密云鼓楼,"密云镇,密云鼓楼",68大虾,富民街店,1
267256,010-67703855,1,18673091,56,39.881794,116.456375,自助餐,自助餐,劲松/潘家园,"朝阳区,劲松/潘家园",好伦哥,劲松店,1
41500621,010-63600811,1,22199672,55,39.8974,116.354,浙江菜,浙江菜,宣武门,"西城区,宣武门",江南大排档,N/A,1
91859557,15810918807,0,57143314,N/A,39.84258,116.41654,西北菜,西北菜,大红门,"丰台区,大红门",沙土地,N/A,1
41036437,010-81368092,1,13774412,42,39.69538,115.989365,烧烤,烧烤,城关镇,"房山区,城关镇",蜜汁烤翅,N/A,1
4044924,010-59051819,0.818181818182,15127754,95,39.94993,116.475426,韩国料理,"韩国料理,烧烤",蓝色港湾,"朝阳区,蓝色港湾",韩时烤肉,朝阳蓝色港湾店,1
274653,010-85526238,1,1918309,63,39.92416,116.52239,北京菜,北京菜,十里堡,"朝阳区,十里堡,青年路",博成雅居酒楼,青年路店,1
5996889,010-84162820,1,17876236,132,40.05321,116.56246,意大利菜,意大利菜,国展,"顺义区,国展",La Mezzaluna伴月意大利餐厅,天竺店,1
87873554,18811381889,1,58241809,81,39.931313,116.19843,川菜/家常菜,川菜/家常菜,苹果园,"石景山区,苹果园",北漂家常菜,N/A,1
2635989,010-89456188,1,6447923,72,40.108242,116.66533,家常菜,家常菜,石园,"顺义区,石园",红菜坊,石园店,1
91303477,010-66570747,1,1942504,97,39.933296,116.38416,创意菜,"创意菜,北京菜",地安门,"东城区,西城区,地安门,什刹海",院落创意菜,地安门店,1
6638390,010-85188599,1,18215628,136,39.90971,116.41095,湘菜,湘菜,王府井/东单,"东城区,王府井/东单",闲庭小院,N/A,1
93237938,18600108791,1,59283363,47,39.92049,116.20706,面包甜点,面包甜点,古城/八角,"石景山区,古城/八角",HELLO CAKE烘焙坊,N/A,1
6010630,010-61378181,1,17187086,68,39.747402,116.14655,烤鸭,烤鸭,良乡,"房山区,良乡",鑫旗园烤鸭店,行宫总店,1
99539615,18801449648,0.727272727273,83507819,111,39.926155,116.60167,火锅,火锅,常营,"朝阳区,常营",潮黄记潮汕牛肉火锅,常营店,1
1541309,13146464288,0.75,13780355,11,39.881584,116.66677,面包甜点,面包甜点,梨园,"通州区,梨园",克瑞斯蛋糕店,梨园店,1
6551612,010-60968999,1,9990173,50,40.20903,117.18693,其他,美食,平谷区,平谷区,东善庄园,N/A,1
266279,010-63858429,1,516211,95,39.86672,116.3001,西北菜,"西北菜,中餐",六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",阿西娅食府,丽泽桥店,1
5521875,010-57111259,0.111111111111,18169516,23,39.95441,116.317665,粥店,粥店,魏公村,"海淀区,魏公村",淮南牛肉汤,民族大学西路店,1
4273577,010-61191896,1,18217023,34,40.44721,116.10045,自助餐,自助餐,延庆县其他,延庆县其他,柳沟豆腐宴76号院青年驿栈,N/A,1
42518725,18610793489,1,23493382,25,40.14239,117.1154,麻辣烫,麻辣烫,平谷区,平谷区,张亮麻辣烫,N/A,1
264094,010-68283482,1,510875,168,39.91274,116.30541,俄罗斯菜,俄罗斯菜,公主坟/万寿路,"海淀区,公主坟/万寿路",基辅罗斯餐厅,翠微店,1
3278503,010-52031840,1,3373897,76,39.86141,116.50078,羊蝎子,羊蝎子,十八里店,"朝阳区,十八里店",亮健容天土锅羊蝎子,欢乐谷店,1
2672989,010-69802198,0.923076923077,13804577,65,39.926353,116.12579,烧烤,烧烤,门头沟区,门头沟区,滩羊铺子·烧烤城,门头沟总店,1
4684387,010-69983543,0.611111111111,11556278,29,40.142307,117.111946,快餐简餐,快餐简餐,平谷区,平谷区,李先生加州牛肉面大王,北京平谷步行街店,1
5672232,010-63319988,0,38130323,N/A,39.891003,116.32519,自助餐,自助餐,广外大街,"西城区,广外大街",北京风味,N/A,1
5782620,010-66168095,0.777777777778,18046118,68,39.9268,116.37745,北京菜,北京菜,西四,"西城区,西四",老城根儿爆肚,西皇城根店,1
94673475,010-60567520,1,65314045,116,39.90534,116.64369,韩国料理,韩国料理,新华大街,"通州区,新华大街,通州北苑",满餐德韩国传统烤肉,通州万达店,1
318148,010-89706864,1,3537313,51,40.21861,116.2443,北京菜,北京菜,昌平镇,"昌平区,昌平镇",尝到家尝,燕平路店,1
104192678,010-53556939,0.727272727273,69241521,51,39.8406,116.41463,融合菜,融合菜,大红门,"丰台区,大红门",咏荷田鸡,京港城光彩路店,1
6955830,18910025090,1,15991161,75,40.079575,116.33234,火锅,"火锅,海鲜",回龙观,"昌平区,回龙观",阿田大虾,回龙观店,1
42810004,010-66389100,1,23604896,76,39.94845,116.19601,家常菜,家常菜,石景山区,石景山区,华北宾馆·餐饮,N/A,1
1440258,010-87228440,1,4503614,189,39.78644,116.51621,自助餐,自助餐,亦庄,"大兴区,亦庄",兴基铂尔曼饭店嘉仕德自助餐厅,荣华南路店,1
4566684,010-60620021,1,15856904,84,40.321617,116.64279,涮羊肉,涮羊肉,下园,"怀柔区,下园",京味居铜锅涮肉,下元店,1
93709892,010-81181039,0.25,65759041,63,40.361954,115.98867,烤鸭,烤鸭,延庆县其他,延庆县其他,长城烤鸭店,N/A,1
2442249,010-52293584,1,20909806,70,39.888794,116.25693,香锅,"香锅,烤鱼",青塔,"丰台区,青塔",巴渝情巫山烤全鱼,N/A,1
98111699,010-50984058,1,66591623,69,39.722298,116.17204,烧烤,烧烤,良乡,"房山区,良乡",鼎鑫烤动力主题音乐烤吧,N/A,1
92665239,010-80258838,1,67263767,78,39.782032,116.33178,东北菜,东北菜,西红门,"大兴区,西红门",屯老二农家铁锅炖,大兴店,1
91707801,010-61479727,0.666666666667,59144078,78,40.12783,116.65167,西餐,西餐,顺义,"顺义区,顺义",GCW德国正宗烤肠店,BHGMall店,1
6436986,010-53300959,1,21051249,50,39.904858,116.45881,其他中餐,中餐,国贸,"朝阳区,国贸",川门食府,N/A,1
50702987,010-64562991,1,18588497,79,40.041733,116.59001,鱼火锅,鱼火锅,首都机场,"朝阳区,顺义区,首都机场",皇后炖鱼,首都机场店,1
1645738,010-84039981,1,5271533,78,39.934322,116.40276,西餐,"西餐,咖啡厅",南锣鼓巷/鼓楼东大街,"东城区,南锣鼓巷/鼓楼东大街",PANINO帕尼诺餐吧,N/A,1
82261684,010-56762255,0.75,66305338,122,39.78571,116.32365,火锅,火锅,西红门,"大兴区,西红门",潮汕古巷牛肉火锅,西红门店,1
82651099,010-69342646,1,59432261,55,39.728134,115.95962,其他中餐,中餐,燕山,"房山区,燕山",燕山石化接待中心,餐厅部,1
86969735,010-57187692,0,66509072,N/A,39.785843,116.324425,快餐简餐,快餐简餐,西红门,"大兴区,西红门",缘聚嘉,N/A,1
69319809,010-53107926,1,27414764,15,40.146034,116.28442,其他中餐,中餐,沙河,"昌平区,沙河",阿泰包子,沙河店,1
94158563,18510692829,1,65759721,35,39.87205,116.69816,家常菜,家常菜,梨园,"通州区,梨园",馅多多东北饺子家常菜,N/A,1
41072082,15810121909,1,21724058,29,40.44562,116.10067,农家菜,农家菜,延庆县其他,延庆县其他,柳沟村豆腐宴101号院,N/A,1
65384979,18835709735,1,32319512,11,39.90475,116.64125,甜品饮品,甜品饮品,通州北苑,"通州区,通州北苑",地下铁,万达广场店,0
2745538,010-67125650,0.5,63172673,35,39.88655,116.43241,川菜/家常菜,川菜/家常菜,光明楼/龙潭湖,"东城区,光明楼/龙潭湖",蜀都人家,N/A,1
4033792,010-82483589,0.6,18482559,59,39.97917,116.31444,韩国料理,"韩国料理,火锅",中关村,"海淀区,中关村",米字旁火辣猪蹄&年糕火锅,欧美汇店,1
93812446,15210282649,1,50423788,60,40.62031,117.26357,其他中餐,中餐,密云县其他,密云县其他,古北水镇宏宇农家院,N/A,1
4434680,18410432586,0.333333333333,3563107,N/A,39.908142,116.307106,熟食,熟食,公主坟/万寿路,"海淀区,公主坟/万寿路,五棵松",天福号,城乡店,1
52936867,010-62665557,0.538461538462,26971505,55,40.02866,116.31111,寿司/简餐,"寿司/简餐,日本料理",上地,"海淀区,上地",池田寿司,北京华联农大南路店,1
531034,010-67804266,1,2275042,73,39.79077,116.49915,韩国料理,韩国料理,亦庄,"大兴区,亦庄",故乡村韩国料理,上海沙龙店,1
96333524,13716058757,1,66161153,40,40.162968,117.26822,北京菜,北京菜,平谷区,平谷区,堡子山农家院餐厅,N/A,1
90327655,18601936238,1,58693472,41,39.931183,116.32751,烤鱼,烤鱼,海淀区,海淀区,成都美食巫山烤鱼,N/A,1
42784251,010-88979969,1,23996253,27,39.90561,116.22596,西式简餐,西式简餐,鲁谷,"石景山区,鲁谷",赛百味,万达广场店,1
96800742,13621093428,0,59244441,12,39.73089,116.34314,粉面馆,"粉面馆,小吃快餐",黄村,"大兴区,黄村",老家土豆粉,名特香美食广场店,1
4395299,010-89765492,0.777777777778,15924868,76,40.212425,116.238655,面包甜点,面包甜点,昌平镇,"昌平区,昌平镇",多乐之日,昌平万科店,1
1663298,010-69318850,1,5587418,50,39.69405,115.98458,火锅,火锅,城关镇,"房山区,城关镇",魏老香火锅,房山店,1
92265051,010-68620320,0.545454545455,57663437,36,39.906395,116.22613,甜品饮品,甜品饮品,鲁谷,"石景山区,鲁谷",爱蒂宝,万达广场石景山店,1
92475081,010-57515300,0.222222222222,27140007,N/A,39.908726,116.374756,面包甜点,面包甜点,西单,"西城区,西单",米苏蛋糕店,西单店,0
40687236,010-64087785,1,23044087,70,39.947227,116.3802,湖北菜,"湖北菜,海鲜",什刹海,"西城区,什刹海",后海楼,N/A,1
89874908,010-61196127,1,48216120,39,39.993534,116.339226,面包甜点,面包甜点,五道口,"海淀区,五道口",明洞邦雪冰,N/A,1
98365976,010-57125902,1,66563698,32,39.740208,116.1664,比萨,比萨,良乡,"房山区,良乡",赛格比萨,良乡店,1
91680438,13811197723,1,66999286,43,40.359196,117.01445,小龙虾,小龙虾,密云县其他,密云县其他,魅惑小龙虾R,N/A,1
84342953,010-59444234,1,66571879,77,39.881886,116.39712,西餐,西餐,陶然亭,"西城区,陶然亭",巷左转巷右转,天桥店,1
265211,010-80344022,1,513483,74,39.733837,115.958534,涮羊肉,涮羊肉,燕山,"房山区,良乡,燕山",福口居,燕山店,1
5067945,15311346593,0.222222222222,19412505,100,39.980595,116.35882,面包甜点,面包甜点,学院桥,"海淀区,学院桥",拉菲尔蛋糕店,学院路店,0
112744086,15311211373,0.636363636364,69798355,45,39.73515,115.95877,羊蝎子,羊蝎子,燕山,"房山区,燕山",阿田大虾&虾兵蝎将,燕山店,1
112156427,18210249978,0,67047831,25,39.752697,116.21423,小吃快餐,"小吃快餐,粉面馆",长阳镇,"房山区,长阳镇",中国兰州名典小吃,长阳店,1
366426,010-64561147,1,4508467,59,40.041973,116.59009,家常菜,家常菜,顺义,"顺义区,顺义",如鱼得水,N/A,1
76799040,18510768160,1,38219428,15,40.220013,116.24306,小吃快餐,小吃快餐,昌平镇,"昌平区,昌平镇",江南鸭血粉丝汤,N/A,1
97689711,15701180350,0.4,93213852,N/A,39.83049,116.76516,面包甜点,面包甜点,通州区,通州区,心意蛋糕坊,N/A,1
96820049,13661296806,1,22386545,47,40.32935,116.63028,北京菜,北京菜,怀柔区,怀柔区,双阳宾馆,N/A,1
41034283,010-83494688,1,15966167,70,39.865875,116.36012,羊蝎子,羊蝎子,开阳里,"丰台区,开阳里",玉林蝎子大王,右安门店,1
50284226,13521026391,0.4,73600118,N/A,40.098946,116.54361,其他,美食,后沙峪,"顺义区,后沙峪",纽曰客披萨,N/A,1
2428136,010-81460911,1,6374640,71,40.13172,116.689896,川菜/家常菜,川菜/家常菜,顺义,"顺义区,顺义",峨嵋酒家,顺义店,1
94735308,010-60682918,1,8961018,93,40.36427,116.59608,农家菜,农家菜,怀柔区,怀柔区,朝瑜山庄,N/A,1
40041072,010-85188582,1,20841901,50,39.9092,116.41334,甜品饮品,甜品饮品,王府井/东单,"东城区,王府井/东单",阿秋拉尕青藏酸奶,东方广场店,1
99637035,13141460094,1,66131449,15,39.910034,116.37579,小吃快餐,小吃快餐,西单,"西城区,西单",香烤翅包饭,N/A,1
97229069,010-63959620,1,67407517,58,39.891663,116.30865,北京菜,北京菜,六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",北平食府,莲花池西里店,1
87856200,13693347609,1,66908781,19,40.146877,116.292625,熟食,熟食,沙河,"昌平区,沙河",Bobo烤猪蹄,N/A,1
6376791,010-82861665,1,19286201,46,39.983047,116.32668,香锅,香锅,中关村,"海淀区,中关村",麻里麻里,融科店,1
6376492,010-65432273,0.789473684211,19566244,105,39.925,116.601105,烤鱼,"烤鱼,香锅",常营,"朝阳区,常营",南锣肥猫&不二熊烤鱼,长楹天街购物中心店,1
5516856,13331057879,0.3,15872868,40,40.11787,116.6462,小吃快餐,小吃快餐,顺义,"顺义区,顺义",天龙居驴肉馆,顺义怡馨店,1
6397116,010-59392139,1,24334129,48,40.17393,116.65204,北京菜,"北京菜,湘菜",马坡牛栏山,"顺义区,马坡牛栏山",福星楼,马坡总店,1
51193715,13911182532,1,24305504,80,39.932392,116.15893,烧烤,烧烤,模式口,"石景山区,模式口",老北京哥俩炙子烤肉老北京涮肉,N/A,1
6232634,010-56181313,1,8074201,111,39.759632,116.144005,内蒙菜,"内蒙菜,烧烤,西北菜",良乡,"房山区,良乡",草原人家,良乡机场店,1
4989326,010-57341548,0.75,18533739,79,39.916122,116.49291,韩国料理,"韩国料理,烧烤",慈云寺/八里庄,"朝阳区,慈云寺/八里庄",世韩烤肉,N/A,1
31400,010-65082889,0.75,2412826,317,39.937435,116.4759,日本料理,日本料理,朝阳公园/团结湖,"朝阳区,朝阳公园/团结湖",Hatsune隐泉日式料理,朝阳公园西路店,1
94438101,15101063169,0.444444444444,93293886,N/A,39.73112,116.34359,快餐简餐,快餐简餐,黄村,"大兴区,黄村",火牛麻辣香锅,火神庙店,1
100121768,010-57101989,1,67848011,100,39.91547,116.49864,火锅,火锅,慈云寺/八里庄,"朝阳区,慈云寺/八里庄",海银海记潮汕牛肉火锅,慈云寺店,1
52061058,010-67665051,1,24924468,122,39.866283,116.432976,韩国料理,"韩国料理,海鲜",方庄,"丰台区,方庄",济扶岛韩国海鲜汤,方庄簋街店,1
92935483,010-83671588,0.4375,67523683,92,39.847866,116.31828,火锅,火锅,夏家胡同/纪家庙,"丰台区,夏家胡同/纪家庙",牛者潮汕鲜牛肉火锅,育芳园24小时店,1
515797,010-84825123,1,513466,77,40.065865,116.41628,烤鸭,烤鸭,天通苑,"昌平区,天通苑",金鸭坊烤鸭店,天通苑五区店,1
89049931,18610263886,1,24002899,10,40.461346,115.97602,冰淇淋,冰淇淋,延庆县其他,延庆县其他,冰岛之恋,N/A,1
267320,010-68187172,1,584518,87,39.92028,116.264854,鱼火锅,鱼火锅,五棵松,"海淀区,五棵松",陈阿婆重庆绿色鱼火锅,永定路店,1
263821,010-66059327,1,510274,137,39.90713,116.367485,海鲜,海鲜,复兴门,"西城区,复兴门",唐宫海鲜舫,民族店,1
1663538,010-69663908,1,5249245,70,40.392395,116.69093,农家菜,农家菜,雁栖开发区,"怀柔区,雁栖开发区",怡君居美食村,N/A,1
51186391,010-80479848,0.166666666667,24259265,83,40.112186,116.55482,串串香,串串香,后沙峪,"顺义区,后沙峪",玉林串串香,顺义后沙峪店,1
97401777,13522066160,0.384615384615,67857986,N/A,40.063976,116.34698,快餐简餐,快餐简餐,西三旗,"海淀区,西三旗",黄焖鸡米饭·香河肉饼,龙旗店,1
106683516,010-69388920,0,92242258,N/A,39.74058,116.16437,川菜/家常菜,川菜/家常菜,房山区,房山区,蜀湘苑,N/A,1
5097593,010-65233999,0,14197219,58,39.908897,116.41084,快餐简餐,"快餐简餐,茶餐厅",王府井/东单,"东城区,王府井/东单",膳金榜,N/A,1
79220711,010-87888608,0.75,32335988,86,39.854652,116.3669,烧烤,烧烤,马家堡/角门,"丰台区,马家堡/角门",肉串汪,凯德MALL大峡谷店,1
5286489,010-66251622,1,18770495,N/A,39.922337,116.37671,江浙菜,本帮江浙菜,西四,"西城区,西四",阳澄湖大闸蟹,西四店,1
6245736,010-62151613,1,514941,78,39.96689,116.32808,火锅,火锅,双榆树,"海淀区,双榆树",西部马华火锅,双榆树店,1
41667283,010-80777160,1,25008206,37,40.07664,116.32309,新疆菜,"新疆菜,西北菜",回龙观,"昌平区,回龙观",西部马华,回龙观店,1
4416870,010-88358288,1,20929720,94,39.93905,116.350555,烧烤,烧烤,西直门/动物园,"西城区,西直门/动物园",星炭烤串,N/A,1
87847909,13810759878,0,59386733,72,39.968582,115.671555,农家菜,农家菜,门头沟区,门头沟区,这里乡居,N/A,1
77499468,010-62780502,1,39514744,104,39.997036,116.3354,重庆火锅,重庆火锅,五道口,"海淀区,五道口",唇辣号重庆老火锅,五道口店,1
42087353,010-56188742,1,20883501,20,40.13878,117.11151,快餐简餐,快餐简餐,平谷区,平谷区,杨铭宇黄焖鸡米饭,N/A,1
52275610,18001365433,0.818181818182,32712003,N/A,39.901333,116.52369,面包甜点,面包甜点,高碑店,"朝阳区,高碑店",7cake榴莲千层蛋糕,N/A,0
4226397,010-87660972,1,13915963,60,39.845417,116.426865,比萨,比萨,宋家庄,"丰台区,宋家庄",比格比萨,宋家庄店,1
2630559,010-68279020,0.5625,6405466,207,39.9125,116.30344,日本料理,"日本料理,日式烧烤/铁板烧,烧烤",公主坟/万寿路,"海淀区,公主坟/万寿路",北喜日料海鲜自助,翠微凯德MALL店,1
51389375,010-65267080,1,24302180,149,39.91575,116.41762,西餐,"西餐,酒吧",王府井/东单,"东城区,王府井/东单",Drunk精酿啤酒西餐厅,N/A,1
264281,010-67951760,1,511289,80,39.804214,116.434006,北京菜,北京菜,旧宫,"大兴区,旧宫",大鸭梨烤鸭店,旧宫店,1
41005338,15910713831,1,21988651,35,40.20073,116.72749,香锅,香锅,顺义,"顺义区,顺义",蒙骨香锅,N/A,1
305368,13520525243,1,3144484,N/A,39.739483,116.13031,甜品饮品,甜品饮品,良乡,"房山区,良乡",一品甘甜酸奶屋,北潞园店,1
5380158,010-57402646,1,21754559,23,39.889473,116.32374,快餐简餐,快餐简餐,北京西站/六里桥,"丰台区,北京西站/六里桥",福源居黄焖鸡米饭,N/A,1
5815740,010-64705055,0.833333333333,19183462,93,39.995266,116.46845,韩国料理,韩国料理,望京,"朝阳区,望京",流忙村,望京店,1
75894006,010-82337091,1,43385616,110,39.96028,116.378975,西餐,西餐,德外大街,"西城区,德外大街",伯骑士时尚西餐厅,N/A,1
1661501,010-81738550,1,6102199,91,40.08098,116.32191,自助餐,"自助餐,海鲜,烧烤",回龙观,"昌平区,回龙观",兄弟连海鲜自助,育知西路店,1
97801695,18618283391,1,16825583,50,39.720665,116.27774,川菜/家常菜,川菜/家常菜,黄村,"大兴区,黄村",金鑫食府,N/A,0
41806540,010-69820986,1,19492935,63,39.94408,116.10851,羊蝎子,羊蝎子,门头沟区,门头沟区,德月轩羊蝎子,N/A,1
5051004,010-61229961,1,19400972,100,39.742035,116.30064,海鲜,海鲜,黄村,"大兴区,黄村",南湖活鱼码头,N/A,1
6203341,010-66127915,1,15879807,53,39.935616,116.35969,重庆火锅,重庆火锅,西直门/动物园,"西城区,西直门/动物园",鑫巴山,西直门店,1
60260137,13522294921,1,41682124,20,39.9252,116.19542,馄饨,馄饨,苹果园,"石景山区,苹果园",吉祥馄饨,当代商城店,1
262446,010-65328282,1,507628,79,39.910053,116.440475,茶餐厅,茶餐厅,建国门/北京站,"朝阳区,东城区,建外大街,建国门/北京站",金湖茶餐厅,建外店,1
5289526,010-56200797,0,17844278,N/A,39.8668,116.323,面包甜点,面包甜点,六里桥/丽泽桥,"丰台区,六里桥/丽泽桥",恋之味蛋糕坊,丽泽路,0
50791398,010-62684896,1,23676897,112,39.977966,116.31593,西餐,西餐,中关村,"海淀区,中关村",纽约客美式餐厅,新中关店,1
308444,010-89993325,1,3269812,24,40.14079,117.11214,快餐简餐,"快餐简餐,西式简餐",平谷区,平谷区,麦当劳,平谷店,1
99049090,010-80783848,1,65769483,103,40.075504,116.42832,火锅,"火锅,海鲜",天通苑,"昌平区,天通苑",彤顺德海鲜火锅,N/A,1
5074905,010-61438485,1,21046604,31,40.09901,116.54267,香锅,香锅,后沙峪,"顺义区,后沙峪",湘居正麻辣香锅,后沙峪店,1
74158989,18888652288,1,57233719,8,40.13295,116.65151,小吃快餐,小吃快餐,顺义,"顺义区,顺义",缙云烧饼,N/A,1
97035206,010-66181168,1,66000820,83,39.91426,116.37262,烤鱼,烤鱼,西单,"西城区,西单",渝港小镇,西单店,1
3252379,010-68875550,0,23510741,N/A,39.90773,116.21657,快餐简餐,快餐简餐,鲁谷,"石景山区,鲁谷",美食堂,老山店,1
41125716,010-61123955,1,35365202,35,40.45992,115.97009,西北菜,西北菜,延庆县其他,延庆县其他,兰州老马富贵拉面,N/A,1
267169,010-80118785,1,581747,50,40.22947,116.22837,火锅,火锅,昌平镇,"昌平区,昌平镇",大厨房,北环店,1
4256424,010-64567543,0.4,9023710,61,40.0623,116.5636,川菜/家常菜,川菜/家常菜,首都机场,"朝阳区,顺义区,首都机场",渝蜀农家,N/A,1
41640995,010-80338664,0.714285714286,23005986,131,39.75354,116.21076,北京菜,北京菜,长阳镇,"房山区,长阳镇",便宜坊烤鸭店,中粮万科长阳半岛店,1
41615200,010-59475603,1,21165371,123,40.237644,116.135704,海鲜,海鲜,昌平镇,"昌平区,昌平镇",阿田大虾,N/A,1
