,shopname,meituan_id,dianping_id,address,lat,lon,google_road,google_qu,dianping_road,dianping_qu,meituan_category,dianping_category1,dianping_category2,dianping_price,telephone,problem,review_counts,sales_volume,sales_revenue,cum_sales_volume,rating
4775,贝尔烧烤王贝尔家常菜,6041320,2887423,通州区九棵树中路桃花岛底商998-38号(梨园上岛咖啡同楼),39.86711,116.65772,,,梨园,"通州区,梨园",其他美食,家常菜,"家常菜,烧烤",79,010-81599178,1,364,8,769.344,279.4,4.1
4776,羊都府火锅烧烤花园,1481897,5580898,通州区小街部队1号(近梨园南街),39.87972,116.678894,,,梨园,"通州区,梨园",火锅,火锅,"火锅,烧烤",84,010-81599913,1,384,3.5,478.475,166,4.6
4777,红玉苑餐馆,2744338,9015194,通州区运河西大街174号,39.89119,116.68209,,,梨园,"通州区,梨园",川湘菜,川菜/家常菜,川菜/家常菜,43,010-81599960,1,5,1,64.685,36,3.6
4778,老赵火锅（回龙观东大街店）,117401964,73569512,昌平区黄平路202号院1号楼二层老赵火锅,40.08311,116.366936,,,回龙观,"昌平区,回龙观",火锅,重庆火锅,重庆火锅,89,010-81708676,1,8,4,516.02,31,5
4779,杨国福麻辣烫（阳光店）,6663243,19617042,昌平区东关二条16号,40.222034,116.24299,,,昌平镇,"昌平区,昌平镇",小吃快餐,麻辣烫,麻辣烫,27,010-81709666,1,110,6.33333333333,163.69,157.333333333,5
4780,姚记羊蝎子（回龙观店）,2498733,9617842,昌平区育知西路风雅园三区3号楼底商,40.079533,116.32251,,,回龙观,"昌平区,回龙观",火锅,羊蝎子,羊蝎子,75,010-81710600,1,15049.3333333,610.75,77870.615,19424.5,5
4781,兄弟川菜（回龙观店）,274701,1921426,昌平区育知西路回龙观风雅园三区3号楼,40.079685,116.32247,,,回龙观,"昌平区,回龙观",川湘菜,川菜/家常菜,川菜/家常菜,68,010-81710745,1,664.333333333,0.25,23.75,33.5,4.61419969895
4782,王婆大虾（回龙观旗舰店）,41251024,21830228,昌平区育知东路37号（龙腾苑6区东门南侧）,40.074497,116.33404,,,回龙观,"昌平区,回龙观",火锅,火锅,火锅,76,010-81711388,1,1142,36,6840,781,4.5
4783,民天金钩钓,5147493,18383542,昌平区风雅园三区速8酒店底商,40.079166,116.32257,,,回龙观,"昌平区,回龙观",川湘菜,香锅,"香锅,烤鱼",65,010-81712778,1,11070.4,57.1666666667,6959.06,1729.83333333,4.93860384449
4784,客来天然居,2746145,18637461,昌平区回龙观西大街港龙商业中心18号东2层（回龙观西大街与育知东路交叉路口处）,40.078777,116.332924,,,回龙观,"昌平区,回龙观",其他美食,农家菜,农家菜,69,010-81713108,1,403.4,14.8333333333,1313.53833333,1105.66666667,4.1986117997
4785,牛啤匠西餐啤酒屋,95629116,66188661,昌平区育知东路13号,40.08144,116.3353,,,回龙观,"昌平区,回龙观",西餐,西餐,西餐,104,010-81715966,1,9,2,166.783333333,52.3333333333,4.4
4786,阎宜军清炖带皮黑山羊（回龙观店）,2389680,6455109,昌平区回龙观文华西路巨人学校北侧（文华西路口西侧）,40.081196,116.3377,,,回龙观,"昌平区,回龙观",火锅,烧烤,烧烤,60,010-81716988,1,3164,4,480.6125,202,4.37901390645
4787,撕烤传奇,75755949,21835468,昌平区育知西路回龙观风雅园2区（三合庄园对面）,40.08186,116.32147,,,回龙观,"昌平区,回龙观",烧烤烤肉,烧烤,烧烤,47,010-81716999,1,217,130,9750,2989,4
4788,李二鲜鱼火锅,117091229,73588797,昌平区风雅园二区三合庄园对面（原金真子）,40.081844,116.32141,,,回龙观,"昌平区,回龙观",火锅,鱼火锅,鱼火锅,63,010-81716999,1,29,4.33333333333,291.493333333,177.333333333,5
4789,大粥锅（回龙观店）,350192,4087429,昌平区回龙观西大街港龙商业中心1段105号（门牌号）,40.077915,116.33035,,,回龙观,"昌平区,回龙观",小吃快餐,北京菜,北京菜,49,010-81717551,1,681,42,1671.86,2235,3.7
4790,兄弟连（港龙店）,280365,2267014,昌平区回龙观西大街18号港龙商业中心二区107号,40.078533,116.33183,,,回龙观,"昌平区,回龙观",小吃快餐,烧烤,"烧烤,海鲜",74,010-81717658,1,1124.85714286,253.75,22836.44625,14436.75,4.72758445517
4791,晋嘉春食府,290788,2638030,昌平区育知东路龙腾苑六区21-1号（城铁13号线回龙观站旁）,40.073685,116.33435,,,回龙观,"昌平区,回龙观",其他美食,山西菜,山西菜,53,010-81718660,1,245,1.5,171.345,152,4.6
4792,鸿毛饺子（回龙观店）,307445,3216223,昌平区回龙观镇西大街18号港龙商业中心一段108号一层,40.07812,116.330536,,,回龙观,"昌平区,回龙观",小吃快餐,饺子,饺子,38,010-81720599,1,344,148.5,7128,463,3.5
4793,盛百味（回龙观店）,279104,9956973,昌平区回龙观风雅园2区3号楼（三合庄园对面）,40.081814,116.32171,,,回龙观,"昌平区,回龙观",小吃快餐,饺子,饺子,69,010-81726168,1,770,244,23171.21,15046,4.9
4794,山城辣妹子重庆火锅（回龙观港龙店）,2390291,2911726,昌平区回龙观西大街18号港龙商业中心1楼（近育知东路）,40.078686,116.33135,,,回龙观,"昌平区,回龙观",火锅,重庆火锅,重庆火锅,104,010-81726581,1,1422.33333333,1532.75,142553.5325,74406,4.82153737989
4795,啃壹锅（育知东路店）,2745911,2186635,昌平区龙腾苑六区东门,40.075058,116.33413,,,回龙观,"昌平区,回龙观",火锅,火锅,火锅,62,010-81726928,1,2333.71428571,172.5,19247.68375,9429,4.86074926543
4796,好伦哥航母餐厅（回龙观店）,90991425,66600003,昌平区回龙观西大街北店时代广场4层,40.08,116.33564,,,回龙观,"昌平区,回龙观",自助餐,自助餐,自助餐,81,010-81727066,1,2465.33333333,1876.5,153083.0375,33087.5,4.87852893456
4797,虾吃虾涮（东大街店）,50266837,28597230,昌平区回龙观东大街198号,40.081337,116.36175,,,回龙观,"昌平区,回龙观",火锅,火锅,火锅,80,010-81728298,1,3495.66666667,77.75,6954.805,2080.75,4.91275865357
4798,大鸭梨烤鸭店（回龙观店）,278545,2119834,昌平区育知东路回龙观龙腾苑六区10号楼,40.074017,116.33428,,,回龙观,"昌平区,回龙观",京菜鲁菜,北京菜,北京菜,78,010-81732276,1,4056,15,4866,337,3.9
4799,沸炉火锅（港龙店）,4744662,20667649,昌平区回龙观港龙商业街18号（万意百货、回龙观百货）,40.07877,116.33223,,,回龙观,"昌平区,回龙观",火锅,重庆火锅,重庆火锅,98,010-81734102,1,1458.6,23.6666666667,2147.20666667,724.666666667,4.99071712601
4800,金真子纸上烤肉（港龙店）,41185,3526063,昌平区回龙观西大街18号港龙商业中心2楼,40.07872,116.33216,,,回龙观,"昌平区,回龙观",烧烤烤肉,烧烤,"烧烤,自助餐",50,010-81735918,1,9955.88888889,807.1,41341.201,40443.6,4.70859457831
4801,兄弟连海鲜自助（育知西路店）,1661501,6102199,昌平区育知西路（大中电器斜对面）,40.08098,116.32191,,,回龙观,"昌平区,回龙观",自助餐,自助餐,"自助餐,海鲜,烧烤",91,010-81738550,1,1170.66666667,10.25,1013.6125,187.5,3.23234624146
4802,小青岛小海鲜,92684721,90889071,昌平区龙泽园街道风雅园2区,40.082455,116.321175,,,回龙观,"昌平区,回龙观",海鲜,云南菜,云南菜,65,010-81743132,1,156,3.5,542.77,148,5
4803,金营食汇火锅城（回龙观东大街店）,355137,4133100,昌平区回龙观和谐家园一区西门2楼2号（回龙观矩阵北侧）,40.085808,116.3579,,,回龙观,"昌平区,回龙观",火锅,涮羊肉,涮羊肉,53,010-81744546,1,177.333333333,10.25,918.1525,179.5,4.62631578947
4804,灰太郎烤羊（回龙观店）,373986,4661450,昌平区回龙观文华西路鑫地市场西门12A31号（近回龙观体育公园）,40.083397,116.33241,,,回龙观,"昌平区,回龙观",新疆菜,新疆菜,"新疆菜,中餐",89,010-81746033,1,74,4.5,758.155,235,4.5
4805,三江芦苇荡贵州酸汤鱼（和谐家园店）,300722,2200927,昌平区回龙观科星西路和谐家园一区西门,40.08472,116.358025,,,回龙观,"昌平区,回龙观",云贵菜,贵州菜,"贵州菜,鱼火锅",101,010-81748814,1,606,11,3313,15,4.5
4806,城一锅羊蝎子（名佳花园店）,2566449,18669869,昌平区牛北路名佳花园商业街底商（东北饺子旁）,40.104122,116.42056,,,北七家,"昌平区,北七家",火锅,羊蝎子,羊蝎子,72,010-81755863,1,1529.2,61.6666666667,8911.39833333,3248,4.76031912111
4807,炭烤者,6781833,23073233,昌平区天通苑北二区甲12号（天通苑北二区西门往南100米）,40.07472,116.42155,,,天通苑,"昌平区,天通苑",烧烤烤肉,烧烤,"烧烤,串串香",67,010-81757861,1,230,10,949.73,623,5
4808,印象-东坡居烤鸭（北七家店）,6837227,10664237,昌平区北七家定泗路与立汤路交叉口往西600米路南（山水人间快捷酒店隔壁）,40.114967,116.40447,,,北七家,"昌平区,北七家",京菜鲁菜,烤鸭,烤鸭,55,010-81766665,1,645,9.75,823.8125,648.5,4.55162790698
4809,含香居柴锅炖活鱼（柴锅炖活鱼）,5205127,22675412,昌平区定泗路珠江壹千栋斜对面,40.11683,116.38733,,,北七家,"昌平区,北七家",东北菜,东北菜,东北菜,62,010-81766679,1,478.6,5,889.015,219.833333333,4.47254492269
4810,潮牛李记（北七家店）,119359720,73424843,昌平区北七家政府西侧福瑞祥酒店（镇政府）,40.117912,116.42357,,,北七家,"昌平区,天通苑,北七家",火锅,火锅,火锅,98,010-81768618,1,27,7,1398.255,129,5
4811,玛喜达年糕料理（温都水城店 ）,60981533,32654897,昌平区温都水城三层南门出口处,40.106976,116.37225,,,北七家,"昌平区,北七家",火锅,火锅,火锅,51,010-81774722,1,1132,97.5,9195.225,1824,4.66784452297
4812,利桥顺驴肉火锅店（天通苑店）,297115,2857003,昌平区天通苑东三区利康虹桥市场南排5号（近立汤路地铁5号线）,40.068623,116.44319,,,天通苑,"昌平区,天通苑",火锅,火锅,火锅,59,010-81776118,1,9.33333333333,1.25,400,5.25,4
4813,花之膳,40651373,21181454,昌平区王府街C5号,40.102913,116.37377,,,北七家,"昌平区,回龙观,北七家",日韩料理,日本料理,日本料理,135,010-81780668,1,768,8.5,1876.87333333,271.166666667,4.893125
4814,朝天门重庆火锅（国泰百货天通苑店）,114727842,69538757,昌平区天通苑东三区2号商业楼国泰百货4层,40.073154,116.435074,,,天通苑,"昌平区,天通苑",火锅,重庆火锅,重庆火锅,86,010-81781160,1,20,2.5,248.6,216,4.6
4815,屯老二农家铁锅炖（天通苑店）,157259159,90484590,昌平区太平庄北街天通苑北三区1号楼底商（路南）,40.079205,116.42981,,,昌平区,昌平区,东北菜,东北菜,东北菜,,010-81781751,1,3,536.5,47226.375,37641,0
4816,烧烤羊肉串烤全羊,75177687,32474449,昌平区北七家曹碾村西商校路（北京市商业学校、温榆河、拉斐特城堡旁）,40.145885,116.43801,,,小汤山,"昌平区,小汤山",烧烤烤肉,烧烤,烧烤,50,010-81782742,1,0,0,0,44,3.5
4817,鸿顺府农家院,103247107,69105404,昌平区北七家镇曹碾中心街曹碾村西口,40.14568,116.43625,,,昌平区,昌平区,其他美食,农家菜,农家菜,71,010-81782742,1,24,2.5,27.83,37,3.9
4818,大邻洞首尔炸鸡,83393939,44107905,昌平区温都水城广场三层,40.107155,116.37165,,,昌平区,昌平区,日韩料理,韩国料理,韩国料理,52,010-81784600,1,992,65,5427.5,1038.5,4.5
4819,好伦哥（温都水城店）,52242887,24609021,昌平区温都水城广场二层,40.107655,116.37223,,,北七家,"昌平区,北七家",西餐,比萨,比萨,49,010-81784800,1,523.333333333,485,25311.8475,9044.25,3.83108280255
4820,聚鲜舫时尚精品火锅,102561984,68168406,昌平区温都水城文化街内底商,40.10224,116.37386,,,昌平区,昌平区,火锅,火锅,火锅,45,010-81785517,1,,0,0,0,3.5
4821,秀色老灶火锅家常菜,3262122,8966074,昌平区温都水城文化街C-3,40.102695,116.37369,,,回龙观,"昌平区,回龙观",其他美食,家常菜,"家常菜,火锅",72,010-81785676,1,2424,19.7142857143,1643.62857143,751.714285714,4
4822,湘江鱼港,2468093,9974964,昌平区北七家镇羊各庄新村底商1号楼东6号（京承高速北七家出口往西2公里处，定泗路路南）,40.118267,116.444626,,,北七家,"昌平区,天通苑,北七家",川湘菜,湘菜,湘菜,78,010-81786500,1,87.6666666667,7,634.9775,301.75,4.23384030418
4823,达牛美比萨,85622901,52350350,昌平区温都水城火炬广场速8酒店底商,40.1122,116.37142,,,北七家,"昌平区,北七家",西餐,比萨,比萨,52,010-81786693,1,304,10.75,843.11,312.25,4.67543859649
4824,东易福食府（东易福阳坊涮肉）,4948381,3893200,昌平区平西府商业街，王府街53号（宏福大厦往东10米，温都水城附近20米）,40.100662,116.371086,,,北七家,"昌平区,北七家",火锅,涮羊肉,"涮羊肉,川菜/家常菜",46,010-81787662,1,122.8,5.6,464.696,255.4,3.95374592834
4825,诸葛烤鱼（昌平温都水城店）,42445901,24638252,昌平区宏福大道温都水城广场四层,40.107548,116.371666,,,北七家,"昌平区,北七家",川湘菜,烤鱼,烤鱼,65,010-81788511,1,1925,7.33333333333,869.046666667,217.666666667,5
4826,胡杨林新疆特色餐厅（回龙观店）,52877145,27147566,昌平区回龙观东大街1号楼（8号地铁线回龙观东大街站A出口站西行50米）,40.08124,116.36205,,,回龙观,"昌平区,回龙观",新疆菜,新疆菜,新疆菜,43,010-81790090,1,132,0,0,3,3.8
4827,彤顺德海鲜火锅（回龙观店）,103444719,67784575,昌平区龙禧三街回龙观北店嘉园西门对面,40.083,116.33234,,,回龙观,"昌平区,回龙观",火锅,火锅,"火锅,海鲜",76,010-81791590,1,35,0,55.085,27,3.2
4828,（三只羊）阳坊涮肉羊蝎子（龙泽店）,288771,2564347,昌平区育知西路回龙观风雅园二区2楼（近13号线龙泽城铁站）,40.082336,116.321266,,,回龙观,"昌平区,回龙观",火锅,涮羊肉,涮羊肉,65,010-81792654,1,0,4.5,379.305,31,3
4829,正一味韩国料理（回龙观华联店）,279929,2233654,昌平区回龙观西大街111号华联商厦3楼（近昆泰酒店）,40.075947,116.31922,,,回龙观,"昌平区,回龙观",日韩料理,韩国料理,韩国料理,35,010-81796642,1,11939.3333333,1696,88314.08,113918.666667,4.58938522531
4830,U鼎冒菜（回龙观华联店）,42505230,22162582,昌平区回龙观西大街111号北京华联商夏3层F3-10b,40.07597,116.3193,,,回龙观,"昌平区,回龙观",小吃快餐,小吃快餐,小吃快餐,32,010-81796672,1,504,2,109.25,16231.5,4.1
4831,玛喜达（回龙观华联店）,51028413,22219026,昌平区回龙观西大街111号北京华联购物中心3F-6号,40.075916,116.319275,,,回龙观,"昌平区,回龙观",日韩料理,韩国料理,韩国料理,64,010-81796822,1,18584,248.166666667,24671.8066667,14083.8333333,4.59196728368
4832,天和晟烤鸭京味菜,91617867,58813430,昌平区回龙观回南路魏窑村（绿野福苑站）,40.088318,116.38278,,,回龙观,"昌平区,回龙观",京菜鲁菜,北京菜,北京菜,73,010-81797162,1,11,383,34470,8785,3.2
4833,麻里麻里麻辣香锅（回龙观店）,52568530,22215997,昌平区西大街111号华联商厦3层,40.076607,116.319214,,,回龙观,"昌平区,回龙观",川湘菜,香锅,香锅,60,010-81797292,1,3745.28571429,22.5,2013.3875,695.25,4.36357706831
4834,王婆大虾（龙回苑店）,71878296,50559830,昌平区回龙观文华路龙回苑小区西门（玉泉超市旁）,40.087727,116.344055,,,回龙观,"昌平区,回龙观",火锅,火锅,火锅,58,010-81798580,1,410,25,3229.175,618.5,4.35414634146
4835,东来顺（回龙观店）,1485572,3446422,昌平区回龙观北京人家小区,40.078087,116.30956,,,回龙观,"昌平区,回龙观",火锅,涮羊肉,涮羊肉,107,010-81798799,1,1874,129.666666667,16382.6066667,3255.66666667,4.3
4836,瑞香原毛肚火锅,95028814,65497012,昌平区回龙观百嘉城小区东门7天连锁酒店底商,40.08278,116.31444,,,回龙观,"昌平区,回龙观",火锅,重庆火锅,重庆火锅,81,010-81799782,1,544,72,9201.23,977,4.8
4837,三石铁板烧（台湾街店）,76470,5335930,石景山区鲁谷路台湾街C1区（远洋山水北区斜对面）,39.904224,116.23833,,,鲁谷,"石景山区,鲁谷",烧烤烤肉,自助餐,自助餐,220,010-81888188,1,201,8.5,1707.0525,508,4.09850746269
4838,花枝俏—海鲜火锅,1663375,21264396,怀柔区南大街8号（仿膳牌楼东50米路南）,40.31211,116.63451,,,东关,"怀柔区,东关",火锅,羊蝎子,羊蝎子,91,010-81958866,1,195.666666667,15.25,2036.8525,129.75,3.6
4839,杨铭宇黄焖鸡米饭（龙翔路店）,4456996,19125151,海淀区龙翔路8号（北京辰茂鸿酒店王东110米马路右侧）,39.981754,116.37432,,,北太平庄,"海淀区,北太平庄",小吃快餐,快餐简餐,快餐简餐,22,010-82012981,1,96,3.5,67.815,232,5
4840,九头鸟酒家（北太平庄店）,263451,509388,海淀区北太平庄有研大厦东楼1楼,39.967484,116.37273,,,北太平庄,"海淀区,北太平庄",川湘菜,湖北菜,湖北菜,69,010-82021390,1,4196.66666667,59.25,6971.9875,9607.25,4.64786338364
4841,面香八方（牡丹园店）,308474,3270580,海淀区花园路2号商业楼一层B101、C101,39.97801,116.36728,,,北太平庄,"海淀区,北太平庄,北下关",小吃快餐,快餐简餐,"快餐简餐,小吃快餐,粉面馆",33,010-82026388,1,1114,133.5,11881.5,5640,3.7
4842,中央红烤肉涮肉自助（花园北路店）,5875204,17881056,海淀区花园北路甲12号楼（北四环健德门桥西北角龙翔路龙翔市场南50米）,39.979687,116.37963,,,北太平庄,"海淀区,北太平庄",自助餐,自助餐,"自助餐,烧烤",56,010-82026889,1,17183.3333333,544.25,31560.9675,11627.75,3.95030067895
4843,汇港吉品铁板料理（翠微店）,96438581,67045528,海淀区花园路2号院内（翠微百货北门）,39.97774,116.367226,,,北太平庄,"海淀区,北太平庄",自助餐,日本料理,"日本料理,日式自助",175,010-82030077,1,118,265,42238,9904.5,4.2
4844,九头鹰酒家（志新桥店）,263935,510512,海淀区花园东路8号（志新桥往南100米）,39.9842,116.37001,,,北太平庄,"海淀区,北太平庄",川湘菜,湖北菜,湖北菜,63,010-82030098,1,478.2,155.8,14353.984,11158.4,4.82229192806
4845,紫菩提饭与茶（牡丹园店）,42379581,22591132,海淀区龙翔路1号商业楼(近博雅宠物),39.981937,116.37665,,,北太平庄,"海淀区,北太平庄",素食,素菜,素菜,76,010-82036122,1,1914,37,4370.5,1035.5,4.8
4846,欢乐牧场自助火锅（牡丹园店）,290709,2636212,海淀区花园东路32号仰源大厦2楼（近花园饭店）,39.977207,116.37052,,,北太平庄,"海淀区,北太平庄",火锅,自助餐,"自助餐,火锅",62,010-82037188,1,7925.33333333,664.25,43167.625,41566.75,4.24892328398
4847,池记串吧（北影店）,2419685,6377591,海淀区北三环蓟门桥黄亭子小区甲2号（电影频道CCTV6旁）,39.974747,116.35572,,,北太平庄,"海淀区,北太平庄",烧烤烤肉,烧烤,"烧烤,火锅",79,010-82049881,1,609,56.6666666667,5598.01,1477.66666667,5
4848,皇城老妈（德胜店）,264729,512406,西城区德胜门教场口街9号院戊9-2号,39.955166,116.38138,,,德外大街,"西城区,德外大街",火锅,火锅,火锅,135,010-82068882,1,1326,16.5,3855.05,173,5
4849,恒美轩涮肉坊,367697,4518383,东城区旧鼓楼外大街68号,39.9498,116.394516,,,德外大街,"西城区,德外大街",火锅,涮羊肉,涮羊肉,65,010-82080872,1,36,3,257.28,51.5,4.38333333333
4850,斗川火锅（鼓楼桥店）,100943486,68966252,东城区旧鼓楼外大街68号（地铁2号线，8号线鼓楼大街站，池记串吧旁）,39.94961,116.3941,,,南锣鼓巷/鼓楼东大街,"东城区,安定门,南锣鼓巷/鼓楼东大街",火锅,重庆火锅,"重庆火锅,火锅",111,010-82082280,1,0,5,440,23.5,4.95
4851,蒸汽石锅鱼（健德门店）,2461835,8693023,海淀区牡丹园东街甲12号（健德门桥往西100米第一个红绿灯往北200米路东）,39.97964,116.379684,,,北太平庄,"海淀区,北太平庄",火锅,鱼火锅,鱼火锅,92,010-82084101,1,370,8,1539.63,74,5
4852,穿行1516音乐烤吧（国鹏大厦店）,6395496,17890370,海淀区知春路地铁G1口东200米处国鹏大厦2楼（原黔道音乐烤吧）,39.976105,116.34547,,,知春路,"海淀区,知春路",烧烤烤肉,鱼火锅,"鱼火锅,烤鱼",81,010-82095580,1,2067,1,90.6516666667,60.6666666667,4.32196419932
4853,羊火涮肉,94438894,65721252,朝阳区黄寺大街15号佰隆大厦（原净雅酒店）三楼,39.963215,116.38923,,,德外大街,"西城区,德外大街",火锅,火锅,火锅,120,010-82095908,1,108,3,394,94,4.8
4854,美岸小镇（魏公村店）,3302919,13747909,海淀区中关村南大街农科院天作底商,39.960873,116.323166,,,魏公村,"海淀区,北下关,魏公村",川湘菜,湘菜,湘菜,49,010-82101368,1,12521.3333333,69.75,10620.3675,7203.25,4.77849004366
4855,沁园府,289655,2598469,海淀区中关村南大街12号，中国农业科学院内,39.96271,116.32657,,,魏公村,"海淀区,北下关,魏公村",其他美食,家常菜,家常菜,71,010-82107575,1,324,12,1792.35666667,343.333333333,5
4856,三个渔夫鱼头泡饼（上地店）,92854008,91037201,海淀区上地信息路19号实创商服中心华联斜对面（中国邮政储蓄银行旁）,40.03048,116.31224,,,海淀区,海淀区,其他美食,烧烤,烧烤,,010-82111088,1,1239,163,24706,1908.5,4.5
4857,重八牛府（之初入江湖店）,4122290,17677116,海淀区双榆树东里15号北京一零一中学双榆树校区,39.96865,116.326965,,,中关村,"海淀区,中关村,双榆树",火锅,火锅,火锅,88,010-82116899,1,3781,318.25,38384.3425,8062,5
4858,巴蜀乡情（中关村东路店）,371151,4551055,海淀区中关村东路105号院青云小区对面,39.973553,116.33245,,,双榆树,"海淀区,双榆树",川湘菜,香锅,香锅,84,010-82119907,1,1528.5,7.75,669.6825,406.5,4.70176643768
4859,秦云老太婆摊摊面（岳各庄店）,40205417,21396593,丰台区卢沟桥路京辰瑞达大厦107号,39.86354,116.26275,,,卢沟桥,"丰台区,卢沟桥",小吃快餐,小吃快餐,"小吃快餐,粉面馆",25,010-82121805,1,,60,1072,598,4
4860,九头鸟酒家（联想桥店）,276197,2002948,海淀区中关村东路118号（联想桥东北角）,39.96825,116.33612,,,中关村,"海淀区,中关村",川湘菜,湖北菜,湖北菜,70,010-82123495,1,324,15,1317.435,848,4
4861,嘉年华巴西烤肉,93330803,58689545,海淀区科学院南路知春东里13号楼（知春里公园旁边）,39.973717,116.32564,,,中关村,"海淀区,中关村",烧烤烤肉,自助餐,"自助餐,烧烤",92,010-82133026,1,7575,282,25380,6480,4.9
4862,川页老灶火锅,93400411,66068979,海淀区上地街道马连洼北路59号学生公寓A座,40.03413,116.29582,,,上地,"海淀区,上地",火锅,重庆火锅,重庆火锅,89,010-82157689,1,122,154,11635,709,4.6
4863,蝎王府羊蝎子（西直门店）,1502199,4123175,海淀区交大东路佰金广场一层（交通大学路口）,39.95033,116.34819,,,北下关,"海淀区,北下关",火锅,羊蝎子,羊蝎子,75,010-82163757,1,2436.66666667,99,8896.8275,3046.5,4.85761969904
4864,老北京前后涮羊肉（交大店）,42465387,21919284,海淀区交大东路94号（四川仁火锅隔壁）,39.95029,116.34784,,,北下关,"海淀区,北下关",火锅,涮羊肉,"涮羊肉,火锅",77,010-82165799,1,7838,1706,201454.666667,25660,4.90747639704
4865,香鼎坊滋味烧菜（西海店）,41551389,21277823,海淀区西海国际大厦3号楼120号,39.96454,116.308495,,,苏州桥,"海淀区,苏州桥",其他美食,江西菜,江西菜,80,010-82194339,1,130,1.5,142.5,1071,4.6
4866,U鼎冒菜（积水潭星街坊店）,4947218,17160241,西城区新街口北大街3号星街坊购物中心B1-04B（积水潭地铁C口）,39.94628,116.371544,,,北太平庄,"西城区,海淀区,新街口,北太平庄",小吃快餐,小吃快餐,小吃快餐,37,010-82200770,1,612,1.5,87.66,115,3.8
4867,蜀国演义酒楼（黄寺旗舰店）,267080,580117,西城区黄寺大街23号北广福丽特大厦5楼（近福丽特商业街）,39.963757,116.38509,,,安贞,"朝阳区,西城区,安贞,德外大街",川湘菜,川菜/家常菜,川菜/家常菜,109,010-82231888,1,3808,66,9704.3875,14406.5,4.87647058824
4868,印巷小馆（牡丹园店）,1574630,6079985,海淀区花园路甲2号院4号楼,39.980198,116.367004,,,北太平庄,"海淀区,北太平庄",京菜鲁菜,北京菜,北京菜,83,010-82247886,1,12965,935.5,100023.5,41331.5,4
4869,真功夫（城建大厦店）,286432,2487751,海淀区北太平庄路18号城建大厦B1楼（北太平桥东北角）,39.968857,116.37045,,,北太平庄,"海淀区,北太平庄",小吃快餐,快餐简餐,快餐简餐,28,010-82255863,1,,3643,68292,36428,4.4
4870,二贵酸汤鱼土家菜（学院路店）,308526,21555924,海淀区学院路7号弘彧大厦内（金码大厦斜对面）,40.00019,116.35243,,,五道口,"海淀区,五道口",云贵菜,贵州菜,贵州菜,99,010-82306238,1,3930.66666667,105,10753.99,2376.66666667,4.23880597015
4871,张师傅参鸡汤,365979,4504628,海淀区学院路7号 弘彧大厦3A楼（金码大厦斜对面）,40.000153,116.35164,,,五道口,"海淀区,五道口",日韩料理,韩国料理,韩国料理,80,010-82306676,1,75,9.5,1222.42,702,5
4872,老诚一锅（学院桥店）,50121384,38161004,海淀区北四环路学院桥西北角汉庭酒店一层北门（近成府路口南）,39.988827,116.35236,,,五道口,"海淀区,五道口",火锅,羊蝎子,羊蝎子,86,010-82311429,1,,153,28404,1526,4.4
4873,伯骑士时尚西餐厅,75894006,43385616,西城区德胜门外大街甲11号二层伯骑士,39.96028,116.378975,,,德外大街,"西城区,德外大街",西餐,西餐,西餐,110,010-82337091,1,375,0.666666666667,287.05,18.3333333333,4.34053333333
4874,小城渔家（上地华联店）,92471721,66758180,海淀区上地华联购物中心4楼（天意小馆旁）,40.02856,116.31141,,,上地,"海淀区,上地",川湘菜,烤鱼,烤鱼,88,010-82349788,1,,309,26265,3094,5
4875,鑫方老鸭汤（知春路店）,95186572,40925788,海淀区罗庄西里7号楼,39.97375,116.34465,,,知春路,"海淀区,知春路",火锅,火锅,火锅,66,010-82350048,1,250,113.5,12673,864,5
4876,木生火烤研院（知春路店）,290563,2632135,海淀区知春路大运村公寓旁，知春路地铁F出口（10号线13号线）对面（近口福居）,39.97701,116.34351,,,知春路,"海淀区,五道口,知春路",烧烤烤肉,烧烤,烧烤,88,010-82355534,1,6872,9,855,216,4
4877,口福居火锅（大运村店）,8215,510622,海淀区知春路29号大学生公寓7-8号楼（大学生公寓往南）,39.9772,116.3428,,,知春路,"海淀区,五道口,知春路",火锅,涮羊肉,"涮羊肉,火锅",74,010-82355888,1,5080.8,101.166666667,13298.5966667,1490.66666667,4.78228625413
4878,高兴火锅（知春路店）,379205,4719450,海淀区知春路甲20号（近中国医药大厦）,39.975597,116.34579,,,知春路,"海淀区,五道口,知春路",火锅,火锅,"火锅,重庆火锅",102,010-82356062,1,2375.66666667,18,1709.8075,711,5
4879,虾吃虾涮（知春路精品店）,96656609,65744663,海淀区知春路罗庄西里碧兴园小区1号楼对面,39.974598,116.34411,,,知春路,"海淀区,知春路",火锅,火锅,火锅,80,010-82359588,1,819,208.5,30348,1780,4.5
4880,福之源铁板料理,52572196,24777644,海淀区海淀南路36号艾丽华酒店一层（地铁10号线苏州街A口出往西100米路）,39.974026,116.30246,,,人民大学,"海淀区,中关村,人民大学",自助餐,日本料理,"日本料理,日式自助",151,010-82362517,1,330,55,11315,195,4.9
4881,鑫方老鸭汤（学院路店）,298761,2911198,海淀区林业大学北路8-3号（近静淑苑小区）,40.00767,116.34981,,,五道口,"海淀区,五道口",火锅,火锅,火锅,71,010-82370297,1,2887.6,26.3333333333,2740.04333333,429.166666667,4.83095996675
